white_id,black_id,white_rating,black_rating,winner,moves
Player_016,Player_010,1721,1729,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97
Player_036,Player_001,1956,1849,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100
Player_033,Player_005,1960,2289,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86
Player_016,Player_038,2008,1772,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19
Player_045,Player_035,2252,2495,white,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38
Player_012,Player_040,2095,2262,white,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85
Player_046,Player_006,1830,1479,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111
Player_028,Player_015,2339,2179,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91
Player_021,Player_001,2171,2254,white,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70
Player_048,Player_033,1304,1407,black,c4 e5 Nc3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105
Player_016,Player_022,1421,1482,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35
Player_027,Player_042,2012,2294,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95
Player_027,Player_049,1980,1791,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23
Player_019,Player_006,1695,1922,black,f4 d5 Nf3 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19
Player_008,Player_045,1899,1971,black,d4 Nf6 c4 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57
Player_028,Player_002,1676,1766,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106 move107 move108 move109 move110 move111
Player_044,Player_030,2105,2093,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20
Player_035,Player_036,1658,1854,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45
Player_007,Player_037,1897,1935,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89
Player_030,Player_021,2155,1986,white,Nf3 d5 d4 Nf6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95
Player_032,Player_031,2059,1807,white,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91
Player_006,Player_008,1536,1287,white,d4 d5 c4 e6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100 move101 move102 move103 move104 move105 move106
Player_011,Player_023,2023,2161,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95
Player_020,Player_005,2320,2197,black,e4 c5 Nf3 d6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19
Player_046,Player_030,1671,1431,white,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71
Player_006,Player_026,2225,2227,black,Nf3 Nf6 g3 g6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99 move100
Player_038,Player_020,1158,1351,black,g3 d5 Bg2 c6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74
Player_041,Player_048,2499,2171,black,e4 e5 Nf3 Nc6 move4 move5 move6 move7 move8 move9 move10 move11 move12 move13 move14 move15 move16 move17 move18 move19 move20 move21 move22 move23 move24 move25 move26 move27 move28 move29 move30 move31 move32 move33 move34 move35 move36 move37 move38 move39 move40 move41 move42 move43 move44 move45 move46 move47 move48 move49 move50 move51 move52 move53 move54 move55 move56 move57 move58 move59 move60 move61 move62 move63 move64 move65 move66 move67 move68 move69 move70 move71 move72 move73 move74 move75 move76 move77 move78 move79 move80 move81 move82 move83 move84 move85 move86 move87 move88 move89 move90 move91 move92 move93 move94 move95 move96 move97 move98 move99
